WAVLEN_MCRN,TOTAL_RAD,ALBEDO,WVP_COL,GRND_RFLT
0.371,,1,1.5,0.011658
0.372,,1,1.5,0.012319
0.373,,1,1.5,0.012398
0.374,,1,1.5,0.0097623
0.375,,1,1.5,0.0088972
0.376,,1,1.5,0.012891
0.377,,1,1.5,0.013268
0.378,,1,1.5,0.017401
0.379,,1,1.5,0.013411
0.38,,1,1.5,0.012441
0.381,,1,1.5,0.014345
0.382,,1,1.5,0.010722
0.383,,1,1.5,0.0074706
0.384,,1,1.5,0.0082647
0.385,,1,1.5,0.012518
0.386,,1,1.5,0.0098041
0.387,,1,1.5,0.011112
0.388,,1,1.5,0.01118
0.389,,1,1.5,0.012605
0.39,,1,1.5,0.015626
0.391,,1,1.5,0.017356
0.392,,1,1.5,0.015441
0.393,,1,1.5,0.0083248
0.394,,1,1.5,0.0091456
0.395,,1,1.5,0.01566
0.396,,1,1.5,0.015896
0.397,,1,1.5,0.0065517
0.398,,1,1.5,0.018062
0.399,,1,1.5,0.021917
0.4,,1,1.5,0.021802
0.401,,1,1.5,0.02148
0.402,,1,1.5,0.022605
0.403,,1,1.5,0.021463
0.404,,1,1.5,0.022891
0.405,,1,1.5,0.021161
0.406,,1,1.5,0.021049
0.407,,1,1.5,0.020454
0.408,,1,1.5,0.022108
0.409,,1,1.5,0.02433
0.41,,1,1.5,0.020471
0.411,,1,1.5,0.024083
0.412,,1,1.5,0.025142
0.413,,1,1.5,0.023362
0.414,,1,1.5,0.023188
0.415,,1,1.5,0.024629
0.416,,1,1.5,0.024827
0.417,,1,1.5,0.023678
0.418,,1,1.5,0.023483
0.419,,1,1.5,0.023863
0.42,,1,1.5,0.02022
0.421,,1,1.5,0.025442
0.422,,1,1.5,0.02437
0.423,,1,1.5,0.020675
0.424,,1,1.5,0.022471
0.425,,1,1.5,0.023365
0.426,,1,1.5,0.022569
0.427,,1,1.5,0.021684
0.428,,1,1.5,0.021889
0.429,,1,1.5,0.020008
0.43,,1,1.5,0.016063
0.431,,1,1.5,0.014338
0.432,,1,1.5,0.02584
0.433,,1,1.5,0.023033
0.434,,1,1.5,0.02199
0.435,,1,1.5,0.023706
0.436,,1,1.5,0.026446
0.437,,1,1.5,0.026636
0.438,,1,1.5,0.024086
0.439,,1,1.5,0.023011
0.44,,1,1.5,0.025884
0.441,,1,1.5,0.025943
0.442,,1,1.5,0.027137
0.443,,1,1.5,0.02727
0.444,,1,1.5,0.027127
0.445,,1,1.5,0.028679
0.446,,1,1.5,0.025466
0.447,,1,1.5,0.029099
0.448,,1,1.5,0.02963
0.449,,1,1.5,0.029933
0.45,,1,1.5,0.030519
0.451,,1,1.5,0.033035
0.452,,1,1.5,0.03074
0.453,,1,1.5,0.028367
0.454,,1,1.5,0.030491
0.455,,1,1.5,0.030611
0.456,,1,1.5,0.031397
0.457,,1,1.5,0.031708
0.458,,1,1.5,0.030828
0.459,,1,1.5,0.031185
0.46,,1,1.5,0.030746
0.461,,1,1.5,0.031911
0.462,,1,1.5,0.031324
0.463,,1,1.5,0.031324
0.464,,1,1.5,0.031605
0.465,,1,1.5,0.031077
0.466,,1,1.5,0.032003
0.467,,1,1.5,0.03102
0.468,,1,1.5,0.032771
0.469,,1,1.5,0.032281
0.47,,1,1.5,0.0319
0.471,,1,1.5,0.031964
0.472,,1,1.5,0.032441
0.473,,1,1.5,0.032208
0.474,,1,1.5,0.032291
0.475,,1,1.5,0.033605
0.476,,1,1.5,0.032839
0.477,,1,1.5,0.032604
0.478,,1,1.5,0.034199
0.479,,1,1.5,0.032288
0.48,,1,1.5,0.033062
0.481,,1,1.5,0.032731
0.482,,1,1.5,0.033532
0.483,,1,1.5,0.033276
0.484,,1,1.5,0.032204
0.485,,1,1.5,0.032232
0.486,,1,1.5,0.02621
0.487,,1,1.5,0.029554
0.488,,1,1.5,0.03194
0.489,,1,1.5,0.029851
0.49,,1,1.5,0.033889
0.491,,1,1.5,0.031566
0.492,,1,1.5,0.03039
0.493,,1,1.5,0.032965
0.494,,1,1.5,0.031702
0.495,,1,1.5,0.033975
0.496,,1,1.5,0.032963
0.497,,1,1.5,0.03207
0.498,,1,1.5,0.031241
0.499,,1,1.5,0.031213
0.5,,1,1.5,0.031066
0.501,,1,1.5,0.030314
0.502,,1,1.5,0.030015
0.503,,1,1.5,0.031378
0.504,,1,1.5,0.027753
0.505,,1,1.5,0.031501
0.506,,1,1.5,0.033492
0.507,,1,1.5,0.031015
0.508,,1,1.5,0.030056
0.509,,1,1.5,0.03238
0.51,,1,1.5,0.031601
0.511,,1,1.5,0.032013
0.512,,1,1.5,0.033351
0.513,,1,1.5,0.030678
0.514,,1,1.5,0.030311
0.515,,1,1.5,0.030872
0.516,,1,1.5,0.03221
0.517,,1,1.5,0.023863
0.518,,1,1.5,0.029393
0.519,,1,1.5,0.028004
0.52,,1,1.5,0.030687
0.521,,1,1.5,0.030798
0.522,,1,1.5,0.031966
0.523,,1,1.5,0.029881
0.524,,1,1.5,0.032077
0.525,,1,1.5,0.032078
0.526,,1,1.5,0.030406
0.527,,1,1.5,0.026662
0.528,,1,1.5,0.031529
0.529,,1,1.5,0.032941
0.53,,1,1.5,0.030968
0.531,,1,1.5,0.033668
0.532,,1,1.5,0.032197
0.533,,1,1.5,0.028543
0.534,,1,1.5,0.03055
0.535,,1,1.5,0.031546
0.536,,1,1.5,0.033206
0.537,,1,1.5,0.030789
0.538,,1,1.5,0.03265
0.539,,1,1.5,0.032103
0.54,,1,1.5,0.031094
0.541,,1,1.5,0.028485
0.542,,1,1.5,0.031423
0.543,,1,1.5,0.030707
0.544,,1,1.5,0.0319
0.545,,1,1.5,0.031635
0.546,,1,1.5,0.030762
0.547,,1,1.5,0.032008
0.548,,1,1.5,0.030178
0.549,,1,1.5,0.031628
0.55,,1,1.5,0.031159
0.551,,1,1.5,0.03108
0.552,,1,1.5,0.032289
0.553,,1,1.5,0.03113
0.554,,1,1.5,0.03218
0.555,,1,1.5,0.032148
0.556,,1,1.5,0.031359
0.557,,1,1.5,0.030817
0.558,,1,1.5,0.031507
0.559,,1,1.5,0.029908
0.56,,1,1.5,0.030227
0.561,,1,1.5,0.032917
0.562,,1,1.5,0.030293
0.563,,1,1.5,0.031731
0.564,,1,1.5,0.031223
0.565,,1,1.5,0.0317
0.566,,1,1.5,0.0292
0.567,,1,1.5,0.031306
0.568,,1,1.5,0.030946
0.569,,1,1.5,0.029413
0.57,,1,1.5,0.030004
0.571,,1,1.5,0.029674
0.572,,1,1.5,0.030888
0.573,,1,1.5,0.031371
0.574,,1,1.5,0.03132
0.575,,1,1.5,0.030578
0.576,,1,1.5,0.030324
0.577,,1,1.5,0.031437
0.578,,1,1.5,0.03088
0.579,,1,1.5,0.030748
0.58,,1,1.5,0.031764
0.581,,1,1.5,0.031299
0.582,,1,1.5,0.031674
0.583,,1,1.5,0.031949
0.584,,1,1.5,0.031802
0.585,,1,1.5,0.031443
0.586,,1,1.5,0.030066
0.587,,1,1.5,0.030717
0.588,,1,1.5,0.028759
0.589,,1,1.5,0.023409
0.59,,1,1.5,0.02429
0.591,,1,1.5,0.026986
0.592,,1,1.5,0.026022
0.593,,1,1.5,0.027181
0.594,,1,1.5,0.027306
0.595,,1,1.5,0.026127
0.596,,1,1.5,0.0285
0.597,,1,1.5,0.028511
0.598,,1,1.5,0.028385
0.599,,1,1.5,0.028771
0.6,,1,1.5,0.029528
0.601,,1,1.5,0.029649
0.602,,1,1.5,0.029677
0.603,,1,1.5,0.030073
0.604,,1,1.5,0.031063
0.605,,1,1.5,0.031073
0.606,,1,1.5,0.030793
0.607,,1,1.5,0.03061
0.608,,1,1.5,0.030572
0.609,,1,1.5,0.030293
0.61,,1,1.5,0.030056
0.611,,1,1.5,0.030273
0.612,,1,1.5,0.030043
0.613,,1,1.5,0.029661
0.614,,1,1.5,0.028681
0.615,,1,1.5,0.03004
0.616,,1,1.5,0.028505
0.617,,1,1.5,0.028906
0.618,,1,1.5,0.030309
0.619,,1,1.5,0.029991
0.62,,1,1.5,0.030522
0.621,,1,1.5,0.030889
0.622,,1,1.5,0.029647
0.623,,1,1.5,0.029823
0.624,,1,1.5,0.029739
0.625,,1,1.5,0.029061
0.626,,1,1.5,0.029092
0.627,,1,1.5,0.029322
0.628,,1,1.5,0.027446
0.629,,1,1.5,0.029059
0.63,,1,1.5,0.02836
0.631,,1,1.5,0.029947
0.632,,1,1.5,0.027607
0.633,,1,1.5,0.029786
0.634,,1,1.5,0.029167
0.635,,1,1.5,0.029628
0.636,,1,1.5,0.028816
0.637,,1,1.5,0.029591
0.638,,1,1.5,0.030275
0.639,,1,1.5,0.029901
0.64,,1,1.5,0.029223
0.641,,1,1.5,0.029497
0.642,,1,1.5,0.029201
0.643,,1,1.5,0.029623
0.644,,1,1.5,0.029327
0.645,,1,1.5,0.029309
0.646,,1,1.5,0.027547
0.647,,1,1.5,0.026128
0.648,,1,1.5,0.025869
0.649,,1,1.5,0.026063
0.65,,1,1.5,0.026247
0.651,,1,1.5,0.02847
0.652,,1,1.5,0.025449
0.653,,1,1.5,0.028334
0.654,,1,1.5,0.02823
0.655,,1,1.5,0.026398
0.656,,1,1.5,0.023168
0.657,,1,1.5,0.024324
0.658,,1,1.5,0.027897
0.659,,1,1.5,0.028349
0.66,,1,1.5,0.028504
0.661,,1,1.5,0.029176
0.662,,1,1.5,0.029906
0.663,,1,1.5,0.02942
0.664,,1,1.5,0.029104
0.665,,1,1.5,0.029385
0.666,,1,1.5,0.029516
0.667,,1,1.5,0.029343
0.668,,1,1.5,0.029398
0.669,,1,1.5,0.029838
0.67,,1,1.5,0.029466
0.671,,1,1.5,0.029355
0.672,,1,1.5,0.029064
0.673,,1,1.5,0.029379
0.674,,1,1.5,0.029472
0.675,,1,1.5,0.029065
0.676,,1,1.5,0.029579
0.677,,1,1.5,0.029054
0.678,,1,1.5,0.029449
0.679,,1,1.5,0.029133
0.68,,1,1.5,0.029014
0.681,,1,1.5,0.028956
0.682,,1,1.5,0.028946
0.683,,1,1.5,0.029031
0.684,,1,1.5,0.028543
0.685,,1,1.5,0.028935
0.686,,1,1.5,0.027721
0.687,,1,1.5,0.019221
0.688,,1,1.5,0.022349
0.689,,1,1.5,0.022446
0.69,,1,1.5,0.023742
0.691,,1,1.5,0.024736
0.692,,1,1.5,0.024522
0.693,,1,1.5,0.022256
0.694,,1,1.5,0.021357
0.695,,1,1.5,0.023035
0.696,,1,1.5,0.023217
0.697,,1,1.5,0.026537
0.698,,1,1.5,0.02592
0.699,,1,1.5,0.024051
0.7,,1,1.5,0.023647
0.701,,1,1.5,0.022373
0.702,,1,1.5,0.023009
0.703,,1,1.5,0.023429
0.704,,1,1.5,0.025067
0.705,,1,1.5,0.024625
0.706,,1,1.5,0.02507
0.707,,1,1.5,0.02478
0.708,,1,1.5,0.025435
0.709,,1,1.5,0.0257
0.71,,1,1.5,0.025582
0.711,,1,1.5,0.025708
0.712,,1,1.5,0.025917
0.713,,1,1.5,0.025262
0.714,,1,1.5,0.025803
0.715,,1,1.5,0.023771
0.716,,1,1.5,0.023985
0.717,,1,1.5,0.015499
0.718,,1,1.5,0.014278
0.719,,1,1.5,0.013137
0.72,,1,1.5,0.013071
0.721,,1,1.5,0.016811
0.722,,1,1.5,0.022085
0.723,,1,1.5,0.019124
0.724,,1,1.5,0.016102
0.725,,1,1.5,0.014985
0.726,,1,1.5,0.015659
0.727,,1,1.5,0.017313
0.728,,1,1.5,0.014916
0.729,,1,1.5,0.016538
0.73,,1,1.5,0.017193
0.731,,1,1.5,0.015955
0.732,,1,1.5,0.019316
0.733,,1,1.5,0.021586
0.734,,1,1.5,0.022923
0.735,,1,1.5,0.022215
0.736,,1,1.5,0.021704
0.737,,1,1.5,0.021952
0.738,,1,1.5,0.023831
0.739,,1,1.5,0.022861
0.74,,1,1.5,0.024089
0.741,,1,1.5,0.024284
0.742,,1,1.5,0.024447
0.743,,1,1.5,0.025354
0.744,,1,1.5,0.02584
0.745,,1,1.5,0.025583
0.746,,1,1.5,0.025991
0.747,,1,1.5,0.026253
0.748,,1,1.5,0.02596
0.749,,1,1.5,0.025988
0.75,,1,1.5,0.02562
0.751,,1,1.5,0.025562
0.752,,1,1.5,0.026074
0.753,,1,1.5,0.025654
0.754,,1,1.5,0.026174
0.755,,1,1.5,0.026041
0.756,,1,1.5,0.025531
0.757,,1,1.5,0.025764
0.758,,1,1.5,0.025738
0.759,,1,1.5,0.025133
0.76,,1,1.5,0.0050456
0.761,,1,1.5,0.0026792
0.762,,1,1.5,0.013512
0.763,,1,1.5,0.0071095
0.764,,1,1.5,0.010866
0.765,,1,1.5,0.014249
0.766,,1,1.5,0.016543
0.767,,1,1.5,0.020018
0.768,,1,1.5,0.023297
0.769,,1,1.5,0.023791
0.77,,1,1.5,0.024294
0.771,,1,1.5,0.024732
0.772,,1,1.5,0.024717
0.773,,1,1.5,0.02469
0.774,,1,1.5,0.025061
0.775,,1,1.5,0.023984
0.776,,1,1.5,0.025066
0.777,,1,1.5,0.024939
0.778,,1,1.5,0.024737
0.779,,1,1.5,0.024846
0.78,,1,1.5,0.024585
0.781,,1,1.5,0.024525
0.782,,1,1.5,0.024835
0.783,,1,1.5,0.024408
0.784,,1,1.5,0.024306
0.785,,1,1.5,0.024349
0.786,,1,1.5,0.023799
0.787,,1,1.5,0.023148
0.788,,1,1.5,0.022319
0.789,,1,1.5,0.02202
0.79,,1,1.5,0.020681
0.791,,1,1.5,0.02169
0.792,,1,1.5,0.021593
0.793,,1,1.5,0.021422
0.794,,1,1.5,0.02279
0.795,,1,1.5,0.022329
0.796,,1,1.5,0.020635
0.797,,1,1.5,0.020776
0.798,,1,1.5,0.022526
0.799,,1,1.5,0.022124
0.8,,1,1.5,0.021066
0.801,,1,1.5,0.02117
0.802,,1,1.5,0.021066
0.803,,1,1.5,0.020453
0.804,,1,1.5,0.020913
0.805,,1,1.5,0.020905
0.806,,1,1.5,0.022397
0.807,,1,1.5,0.022028
0.808,,1,1.5,0.022026
0.809,,1,1.5,0.020982
0.81,,1,1.5,0.020059
0.811,,1,1.5,0.02007
0.812,,1,1.5,0.018248
0.813,,1,1.5,0.017861
0.814,,1,1.5,0.013801
0.815,,1,1.5,0.014008
0.816,,1,1.5,0.01274
0.817,,1,1.5,0.013166
0.818,,1,1.5,0.012327
0.819,,1,1.5,0.01531
0.82,,1,1.5,0.013497
0.821,,1,1.5,0.018674
0.822,,1,1.5,0.01743
0.823,,1,1.5,0.0084716
0.824,,1,1.5,0.015941
0.825,,1,1.5,0.018355
0.826,,1,1.5,0.016694
0.827,,1,1.5,0.018609
0.828,,1,1.5,0.013346
0.829,,1,1.5,0.017063
0.83,,1,1.5,0.016475
0.831,,1,1.5,0.016087
0.832,,1,1.5,0.015455
0.833,,1,1.5,0.017592
0.834,,1,1.5,0.016457
0.835,,1,1.5,0.019884
0.836,,1,1.5,0.017477
0.837,,1,1.5,0.019992
0.838,,1,1.5,0.018962
0.839,,1,1.5,0.019342
0.84,,1,1.5,0.020232
0.841,,1,1.5,0.019767
0.842,,1,1.5,0.020232
0.843,,1,1.5,0.02096
0.844,,1,1.5,0.020017
0.845,,1,1.5,0.021018
0.846,,1,1.5,0.021306
0.847,,1,1.5,0.020916
0.848,,1,1.5,0.021115
0.849,,1,1.5,0.021103
0.85,,1,1.5,0.018424
0.851,,1,1.5,0.020562
0.852,,1,1.5,0.020086
0.853,,1,1.5,0.02061
0.854,,1,1.5,0.016572
0.855,,1,1.5,0.018077
0.856,,1,1.5,0.020543
0.857,,1,1.5,0.021186
0.858,,1,1.5,0.020779
0.859,,1,1.5,0.020688
0.86,,1,1.5,0.020797
0.861,,1,1.5,0.020765
0.862,,1,1.5,0.020677
0.863,,1,1.5,0.021067
0.864,,1,1.5,0.021018
0.865,,1,1.5,0.020698
0.866,,1,1.5,0.017628
0.867,,1,1.5,0.018204
0.868,,1,1.5,0.020016
0.869,,1,1.5,0.019795
0.87,,1,1.5,0.020579
0.871,,1,1.5,0.020502
0.872,,1,1.5,0.020578
0.873,,1,1.5,0.0206
0.874,,1,1.5,0.020243
0.875,,1,1.5,0.019933
0.876,,1,1.5,0.020002
0.877,,1,1.5,0.020431
0.878,,1,1.5,0.02022
0.879,,1,1.5,0.020072
0.88,,1,1.5,0.020136
0.881,,1,1.5,0.01878
0.882,,1,1.5,0.019782
0.883,,1,1.5,0.019535
0.884,,1,1.5,0.019648
0.885,,1,1.5,0.019915
0.886,,1,1.5,0.018631
0.887,,1,1.5,0.018774
0.888,,1,1.5,0.019002
0.889,,1,1.5,0.019834
0.89,,1,1.5,0.019002
0.891,,1,1.5,0.019321
0.892,,1,1.5,0.018374
0.893,,1,1.5,0.016025
0.894,,1,1.5,0.016026
0.895,,1,1.5,0.013544
0.896,,1,1.5,0.012353
0.897,,1,1.5,0.0093394
0.898,,1,1.5,0.011004
0.899,,1,1.5,0.0069748
0.9,,1,1.5,0.011842
0.901,,1,1.5,0.0073474
0.902,,1,1.5,0.010041
0.903,,1,1.5,0.0095151
0.904,,1,1.5,0.015201
0.905,,1,1.5,0.014465
0.906,,1,1.5,0.012878
0.907,,1,1.5,0.0093181
0.908,,1,1.5,0.0092897
0.909,,1,1.5,0.010192
0.91,,1,1.5,0.0078647
0.911,,1,1.5,0.0099777
0.912,,1,1.5,0.0099542
0.913,,1,1.5,0.008379
0.914,,1,1.5,0.0083037
0.915,,1,1.5,0.0088146
0.916,,1,1.5,0.0073031
0.917,,1,1.5,0.010263
0.918,,1,1.5,0.0072231
0.919,,1,1.5,0.011128
0.92,,1,1.5,0.012339
0.921,,1,1.5,0.012573
0.922,,1,1.5,0.010559
0.923,,1,1.5,0.01231
0.924,,1,1.5,0.010249
0.925,,1,1.5,0.0098636
0.926,,1,1.5,0.009896
0.927,,1,1.5,0.012057
0.928,,1,1.5,0.0062285
0.929,,1,1.5,0.0054758
0.93,,1,1.5,0.0033097
0.931,,1,1.5,0.0028528
0.932,,1,1.5,0.0013847
0.933,,1,1.5,0.0008874
0.934,,1,1.5,0.00016272
0.935,,1,1.5,0.0011346
0.936,,1,1.5,0.0004211
0.937,,1,1.5,0.00045427
0.938,,1,1.5,0.00053888
0.939,,1,1.5,0.0026777
0.94,,1,1.5,0.0037676
0.941,,1,1.5,0.0020317
0.942,,1,1.5,0.0025815
0.943,,1,1.5,0.0013049
0.944,,1,1.5,0.0020828
0.945,,1,1.5,0.0024763
0.946,,1,1.5,0.00071848
0.947,,1,1.5,0.0022671
0.948,,1,1.5,0.0016519
0.949,,1,1.5,0.0034655
0.95,,1,1.5,0.00038991
0.951,,1,1.5,0.0042127
0.952,,1,1.5,0.0012093
0.953,,1,1.5,0.0020277
0.954,,1,1.5,0.0034231
0.955,,1,1.5,0.0025188
0.956,,1,1.5,0.0028131
0.957,,1,1.5,0.0017414
0.958,,1,1.5,0.0051619
0.959,,1,1.5,0.0030758
0.96,,1,1.5,0.003495
0.961,,1,1.5,0.0043139
0.962,,1,1.5,0.0043738
0.963,,1,1.5,0.0054721
0.964,,1,1.5,0.0054817
0.965,,1,1.5,0.005571
0.966,,1,1.5,0.0052236
0.967,,1,1.5,0.0056073
0.968,,1,1.5,0.01082
0.969,,1,1.5,0.010572
0.97,,1,1.5,0.010059
0.971,,1,1.5,0.012706
0.972,,1,1.5,0.01166
0.973,,1,1.5,0.0085665
0.974,,1,1.5,0.0082722
0.975,,1,1.5,0.0087771
0.976,,1,1.5,0.0074705
0.977,,1,1.5,0.010545
0.978,,1,1.5,0.0092831
0.979,,1,1.5,0.0097893
0.98,,1,1.5,0.0092547
0.981,,1,1.5,0.012688
0.982,,1,1.5,0.011752
0.983,,1,1.5,0.011253
0.984,,1,1.5,0.014349
0.985,,1,1.5,0.011529
0.986,,1,1.5,0.014869
0.987,,1,1.5,0.014388
0.988,,1,1.5,0.014315
0.989,,1,1.5,0.015229
0.99,,1,1.5,0.014021
0.991,,1,1.5,0.015535
0.992,,1,1.5,0.015493
0.993,,1,1.5,0.014784
0.994,,1,1.5,0.015808
0.995,,1,1.5,0.015988
0.996,,1,1.5,0.015823
0.997,,1,1.5,0.015882
0.998,,1,1.5,0.015896
0.999,,1,1.5,0.015741
1.0,,1,1.5,0.015331
1.001,,1,1.5,0.01583
1.002,,1,1.5,0.014637
1.003,,1,1.5,0.015566
1.004,,1,1.5,0.015101
1.005,,1,1.5,0.014617
1.006,,1,1.5,0.015033
1.007,,1,1.5,0.015495
1.008,,1,1.5,0.015298
1.009,,1,1.5,0.014994
1.01,,1,1.5,0.014849
1.011,,1,1.5,0.01553
1.012,,1,1.5,0.015232
1.013,,1,1.5,0.015483
1.014,,1,1.5,0.015524
1.015,,1,1.5,0.015215
1.016,,1,1.5,0.015295
1.017,,1,1.5,0.015126
1.018,,1,1.5,0.01543
1.019,,1,1.5,0.014613
1.02,,1,1.5,0.015147
1.021,,1,1.5,0.015307
1.022,,1,1.5,0.01488
1.023,,1,1.5,0.015154
1.024,,1,1.5,0.014544
1.025,,1,1.5,0.015259
1.026,,1,1.5,0.015106
1.027,,1,1.5,0.015099
1.028,,1,1.5,0.015101
1.029,,1,1.5,0.014791
1.03,,1,1.5,0.015171
1.031,,1,1.5,0.015032
1.032,,1,1.5,0.015157
1.033,,1,1.5,0.01479
1.034,,1,1.5,0.015002
1.035,,1,1.5,0.014878
1.036,,1,1.5,0.01503
1.037,,1,1.5,0.014851
1.038,,1,1.5,0.014794
1.039,,1,1.5,0.014953
1.04,,1,1.5,0.014766
1.041,,1,1.5,0.014852
1.042,,1,1.5,0.014876
1.043,,1,1.5,0.014686
1.044,,1,1.5,0.014802
1.045,,1,1.5,0.014724
1.046,,1,1.5,0.014338
1.047,,1,1.5,0.014558
1.048,,1,1.5,0.014697
1.049,,1,1.5,0.014609
1.05,,1,1.5,0.014515
1.051,,1,1.5,0.014527
1.052,,1,1.5,0.014434
1.053,,1,1.5,0.014383
1.054,,1,1.5,0.014322
1.055,,1,1.5,0.014348
1.056,,1,1.5,0.014284
1.057,,1,1.5,0.014232
1.058,,1,1.5,0.014068
1.059,,1,1.5,0.013602
1.06,,1,1.5,0.013985
1.061,,1,1.5,0.013643
1.062,,1,1.5,0.013847
1.063,,1,1.5,0.01359
1.064,,1,1.5,0.01385
1.065,,1,1.5,0.013623
1.066,,1,1.5,0.013485
1.067,,1,1.5,0.013509
1.068,,1,1.5,0.013401
1.069,,1,1.5,0.012687
1.07,,1,1.5,0.012917
1.071,,1,1.5,0.013539
1.072,,1,1.5,0.013193
1.073,,1,1.5,0.012911
1.074,,1,1.5,0.013745
1.075,,1,1.5,0.01221
1.076,,1,1.5,0.013426
1.077,,1,1.5,0.012888
1.078,,1,1.5,0.012595
1.079,,1,1.5,0.013132
1.08,,1,1.5,0.012376
1.081,,1,1.5,0.011837
1.082,,1,1.5,0.012523
1.083,,1,1.5,0.012528
1.084,,1,1.5,0.011524
1.085,,1,1.5,0.01223
1.086,,1,1.5,0.01067
1.087,,1,1.5,0.011315
1.088,,1,1.5,0.012507
1.089,,1,1.5,0.011245
1.09,,1,1.5,0.010719
1.091,,1,1.5,0.01213
1.092,,1,1.5,0.012293
1.093,,1,1.5,0.0089243
1.094,,1,1.5,0.010602
1.095,,1,1.5,0.0091029
1.096,,1,1.5,0.0083636
1.097,,1,1.5,0.011787
1.098,,1,1.5,0.007937
1.099,,1,1.5,0.0083408
1.1,,1,1.5,0.0073408
1.101,,1,1.5,0.0077716
1.102,,1,1.5,0.0068918
1.103,,1,1.5,0.006511
1.104,,1,1.5,0.0066571
1.105,,1,1.5,0.0079276
1.106,,1,1.5,0.0042536
1.107,,1,1.5,0.0073402
1.108,,1,1.5,0.0051965
1.109,,1,1.5,0.0049835
1.11,,1,1.5,0.0065991
1.111,,1,1.5,0.0032159
1.112,,1,1.5,0.0050153
1.113,,1,1.5,0.0020747
1.114,,1,1.5,0.0023527
1.115,,1,1.5,0.0018073
1.116,,1,1.5,0.00099882
1.117,,1,1.5,0.00012613
1.118,,1,1.5,0.0011584
1.119,,1,1.5,0.00031269
1.12,,1,1.5,0.00033036
1.121,,1,1.5,0.00052696
1.122,,1,1.5,8.8211e-05
1.123,,1,1.5,0.00031069
1.124,,1,1.5,0.00025819
1.125,,1,1.5,0.00040877
1.126,,1,1.5,2.7274e-05
1.127,,1,1.5,0.00046119
1.128,,1,1.5,0.00012149
1.129,,1,1.5,0.00014084
1.13,,1,1.5,6.5257e-05
1.131,,1,1.5,0.0015362
1.132,,1,1.5,0.0010052
1.133,,1,1.5,0.00033251
1.134,,1,1.5,2.1676e-05
1.135,,1,1.5,9.2405e-06
1.136,,1,1.5,0.00021018
1.137,,1,1.5,0.0013655
1.138,,1,1.5,0.0008567
1.139,,1,1.5,0.0023615
1.14,,1,1.5,0.0015286
1.141,,1,1.5,0.00085237
1.142,,1,1.5,0.0011361
1.143,,1,1.5,0.0020908
1.144,,1,1.5,0.00035913
1.145,,1,1.5,0.00033363
1.146,,1,1.5,0.00034912
1.147,,1,1.5,3.134e-05
1.148,,1,1.5,0.0016975
1.149,,1,1.5,0.0011345
1.15,,1,1.5,0.0004691
1.151,,1,1.5,0.00084616
1.152,,1,1.5,0.0014342
1.153,,1,1.5,0.0016616
1.154,,1,1.5,0.0003797
1.155,,1,1.5,0.0024861
1.156,,1,1.5,0.0019716
1.157,,1,1.5,0.0028212
1.158,,1,1.5,0.0029022
1.159,,1,1.5,0.0032887
1.16,,1,1.5,0.0026547
1.161,,1,1.5,0.0038926
1.162,,1,1.5,0.0038554
1.163,,1,1.5,0.0073619
1.164,,1,1.5,0.0052599
1.165,,1,1.5,0.0046746
1.166,,1,1.5,0.0049754
1.167,,1,1.5,0.005774
1.168,,1,1.5,0.0060097
1.169,,1,1.5,0.0062374
1.17,,1,1.5,0.0074565
1.171,,1,1.5,0.0071939
1.172,,1,1.5,0.0077573
1.173,,1,1.5,0.0075278
1.174,,1,1.5,0.003998
1.175,,1,1.5,0.0078421
1.176,,1,1.5,0.0092876
1.177,,1,1.5,0.0084715
1.178,,1,1.5,0.0052726
1.179,,1,1.5,0.0094943
1.18,,1,1.5,0.007385
1.181,,1,1.5,0.0077083
1.182,,1,1.5,0.0041873
1.183,,1,1.5,0.0076111
1.184,,1,1.5,0.0067732
1.185,,1,1.5,0.0062261
1.186,,1,1.5,0.0087132
1.187,,1,1.5,0.0077684
1.188,,1,1.5,0.0040677
1.189,,1,1.5,0.0070873
1.19,,1,1.5,0.0085979
1.191,,1,1.5,0.0071874
1.192,,1,1.5,0.0089427
1.193,,1,1.5,0.0081099
1.194,,1,1.5,0.0087096
1.195,,1,1.5,0.0075752
1.196,,1,1.5,0.0068486
1.197,,1,1.5,0.0090834
1.198,,1,1.5,0.0080388
1.199,,1,1.5,0.0054152
1.2,,1,1.5,0.0080544
1.201,,1,1.5,0.0072593
1.202,,1,1.5,0.0078515
1.203,,1,1.5,0.0073822
1.204,,1,1.5,0.0057319
1.205,,1,1.5,0.0081816
1.206,,1,1.5,0.0096335
1.207,,1,1.5,0.0073341
1.208,,1,1.5,0.0080068
1.209,,1,1.5,0.007651
1.21,,1,1.5,0.0087083
1.211,,1,1.5,0.0076933
1.212,,1,1.5,0.0068358
1.213,,1,1.5,0.0091106
1.214,,1,1.5,0.0073146
1.215,,1,1.5,0.0071868
1.216,,1,1.5,0.00915
1.217,,1,1.5,0.0087013
1.218,,1,1.5,0.0089852
1.219,,1,1.5,0.0084914
1.22,,1,1.5,0.0089275
1.221,,1,1.5,0.0094353
1.222,,1,1.5,0.0090159
1.223,,1,1.5,0.0087249
1.224,,1,1.5,0.0083273
1.225,,1,1.5,0.0092274
1.226,,1,1.5,0.0096256
1.227,,1,1.5,0.0080388
1.228,,1,1.5,0.0095933
1.229,,1,1.5,0.009659
