PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
TRP,0.457,0.0049194,0.031708,1.0
TRP,0.457,0.0049194,0.031708,1.5
TRP,0.457,0.0049194,0.031708,2.0
TRP,0.458,0.0047387,0.030828,0.2
TRP,0.458,0.0047387,0.030828,0.5
TRP,0.458,0.0047387,0.030828,1.0
TRP,0.458,0.0047387,0.030828,1.5
TRP,0.458,0.0047387,0.030828,2.0
TRP,0.459,0.0047476,0.031185,0.2
TRP,0.459,0.0047476,0.031185,0.5
TRP,0.459,0.0047476,0.031185,1.0
TRP,0.459,0.0047476,0.031185,1.5
TRP,0.459,0.0047476,0.031185,2.0
TRP,0.46,0.0046369,0.030746,0.2
TRP,0.46,0.0046369,0.030746,0.5
TRP,0.46,0.0046369,0.030746,1.0
TRP,0.46,0.0046369,0.030746,1.5
TRP,0.46,0.0046369,0.030746,2.0
TRP,0.461,0.0047678,0.031911,0.2
TRP,0.461,0.0047678,0.031911,0.5
TRP,0.461,0.0047678,0.031911,1.0
TRP,0.461,0.0047678,0.031911,1.5
TRP,0.461,0.0047678,0.031911,2.0
TRP,0.462,0.0046363,0.031324,0.2
TRP,0.462,0.0046363,0.031324,0.5
TRP,0.462,0.0046363,0.031324,1.0
TRP,0.462,0.0046363,0.031324,1.5
TRP,0.462,0.0046363,0.031324,2.0
TRP,0.463,0.0045935,0.031324,0.2
TRP,0.463,0.0045935,0.031324,0.5
TRP,0.463,0.0045935,0.031324,1.0
TRP,0.463,0.0045935,0.031324,1.5
TRP,0.463,0.0045935,0.031324,2.0
TRP,0.464,0.0045916,0.031605,0.2
TRP,0.464,0.0045916,0.031605,0.5
TRP,0.464,0.0045916,0.031605,1.0
TRP,0.464,0.0045916,0.031605,1.5
TRP,0.464,0.0045916,0.031605,2.0
TRP,0.465,0.0044736,0.031077,0.2
TRP,0.465,0.0044736,0.031077,0.5
TRP,0.465,0.0044736,0.031077,1.0
TRP,0.465,0.0044736,0.031077,1.5
TRP,0.465,0.0044736,0.031077,2.0
TRP,0.466,0.0045646,0.032003,0.2
TRP,0.466,0.0045646,0.032003,0.5
TRP,0.466,0.0045646,0.032003,1.0
TRP,0.466,0.0045646,0.032003,1.5
TRP,0.466,0.0045646,0.032003,2.0
TRP,0.467,0.0043859,0.031029,0.2
TRP,0.467,0.0043858,0.031027,0.5
TRP,0.467,0.0043857,0.031024,1.0
TRP,0.467,0.0043855,0.03102,1.5
TRP,0.467,0.0043853,0.031018,2.0
TRP,0.468,0.004593,0.032788,0.2
TRP,0.468,0.0045928,0.032784,0.5
TRP,0.468,0.0045926,0.032778,1.0
TRP,0.468,0.0045923,0.032771,1.5
TRP,0.468,0.0045919,0.032767,2.0
TRP,0.469,0.0044866,0.032319,0.2
TRP,0.469,0.0044862,0.032311,0.5
TRP,0.469,0.0044857,0.032297,1.0
