PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
SAW,0.46,0.0045622,0.030831,1.5
SAW,0.46,0.0045622,0.030831,2.0
SAW,0.461,0.0046911,0.031999,0.2
SAW,0.461,0.0046911,0.031999,1.5
SAW,0.461,0.0046911,0.031999,2.0
SAW,0.462,0.0045614,0.031404,0.2
SAW,0.462,0.0045614,0.031404,1.5
SAW,0.462,0.0045614,0.031404,2.0
SAW,0.463,0.0045194,0.031402,0.2
SAW,0.463,0.0045194,0.031402,1.5
SAW,0.463,0.0045194,0.031402,2.0
SAW,0.464,0.0045192,0.031693,0.2
SAW,0.464,0.0045192,0.031693,1.5
SAW,0.464,0.0045192,0.031693,2.0
SAW,0.465,0.004403,0.03116,0.2
SAW,0.465,0.004403,0.03116,1.5
SAW,0.465,0.004403,0.03116,2.0
SAW,0.466,0.0044924,0.032084,0.2
SAW,0.466,0.0044924,0.032084,1.5
SAW,0.466,0.0044924,0.032084,2.0
SAW,0.467,0.0043168,0.031108,0.2
SAW,0.467,0.0043167,0.031107,1.5
SAW,0.467,0.0043167,0.031107,2.0
SAW,0.468,0.0045209,0.032871,0.2
SAW,0.468,0.0045207,0.032868,1.5
SAW,0.468,0.0045207,0.032868,2.0
SAW,0.469,0.0044157,0.032399,0.2
SAW,0.469,0.0044154,0.032393,1.5
SAW,0.469,0.0044154,0.032392,2.0
SAW,0.47,0.0043364,0.032095,0.2
SAW,0.47,0.0043355,0.032079,1.5
SAW,0.47,0.0043355,0.032078,2.0
SAW,0.471,0.0042971,0.032095,0.2
SAW,0.471,0.0042966,0.032087,1.5
SAW,0.471,0.0042966,0.032086,2.0
SAW,0.472,0.004322,0.032568,0.2
SAW,0.472,0.0043216,0.032559,1.5
SAW,0.472,0.0043215,0.032559,2.0
SAW,0.473,0.0042539,0.032334,0.2
SAW,0.473,0.0042535,0.032326,1.5
SAW,0.473,0.0042534,0.032326,2.0
SAW,0.474,0.0042209,0.03237,0.2
SAW,0.474,0.0042208,0.032368,1.5
SAW,0.474,0.0042207,0.032367,2.0
SAW,0.475,0.0043511,0.033662,0.2
SAW,0.475,0.0043511,0.033662,1.5
SAW,0.475,0.0043511,0.033662,2.0
SAW,0.476,0.0042135,0.03288,0.2
SAW,0.476,0.0042135,0.03288,1.5
SAW,0.476,0.0042135,0.03288,2.0
SAW,0.477,0.0041452,0.03263,0.2
SAW,0.477,0.0041452,0.03263,1.5
SAW,0.477,0.0041452,0.03263,2.0
SAW,0.478,0.0043092,0.034211,0.2
SAW,0.478,0.0043092,0.034211,1.5
SAW,0.478,0.0043092,0.034211,2.0
SAW,0.479,0.0040393,0.032344,0.2
SAW,0.479,0.0040393,0.032344,1.5
SAW,0.479,0.0040393,0.032344,2.0
SAW,0.48,0.004091,0.03304,0.2
SAW,0.48,0.004091,0.03304,1.5
SAW,0.48,0.004091,0.03304,2.0
SAW,0.481,0.004015,0.032703,0.2
SAW,0.481,0.004015,0.032703,1.5
SAW,0.481,0.004015,0.032703,2.0
SAW,0.482,0.0040778,0.033497,0.2
SAW,0.482,0.0040778,0.033497,1.5
SAW,0.482,0.0040778,0.033497,2.0
SAW,0.483,0.0040121,0.033236,0.2
SAW,0.483,0.0040121,0.033236,1.5
SAW,0.483,0.0040121,0.033236,2.0
SAW,0.484,0.0038509,0.032169,0.2
SAW,0.484,0.0038509,0.032169,1.5
SAW,0.484,0.0038509,0.032169,2.0
SAW,0.485,0.0038314,0.032277,0.2
SAW,0.485,0.003831,0.032268,1.5
SAW,0.485,0.0038309,0.032267,2.0
SAW,0.486,0.00309,0.026242,0.2
SAW,0.486,0.0030897,0.026235,1.5
SAW,0.486,0.0030897,0.026235,2.0
SAW,0.487,0.0034522,0.029571,0.2
SAW,0.487,0.003452,0.029566,1.5
SAW,0.487,0.0034519,0.029565,2.0
SAW,0.488,0.0036994,0.031952,0.2
SAW,0.488,0.0036992,0.031948,1.5
SAW,0.488,0.0036992,0.031947,2.0
SAW,0.489,0.0034312,0.029876,0.2
SAW,0.489,0.0034309,0.02987,1.5
SAW,0.489,0.0034309,0.02987,2.0
SAW,0.49,0.0038586,0.033876,0.2
SAW,0.49,0.0038585,0.033873,1.5
SAW,0.49,0.0038585,0.033873,2.0
SAW,0.491,0.0035623,0.031529,0.2
SAW,0.491,0.0035623,0.031528,1.5
SAW,0.491,0.0035623,0.031528,2.0
SAW,0.492,0.003401,0.030348,0.2
