Frequency (CM-1),Wavelength (Mm),Solar Irradiance (W CM-2 CM-1),Solar Irradiance (W M-2  uM-1)
8165.0,1.224739742804654,7.062e-06,470.80394295
8164.0,1.224889759921607,7.048e-06,469.75551500800003
8163.0,1.2250398137939482,7.045e-06,469.44053860500003
8162.0,1.2251899044351875,7.042e-06,469.125674248
8161.0,1.2253400318588408,7.055e-06,469.876552655
8160.0,1.2254901960784315,7.059e-06,470.0277504
8159.0,1.2256403971074887,7.075e-06,470.977663075
8158.0,1.2257906349595489,7.077e-06,470.995326228
8157.0,1.225940909648155,7.089e-06,471.678304761
8156.0,1.2260912211868562,7.085e-06,471.29658056
8155.0,1.226241569589209,7.059e-06,469.451912475
8154.0,1.226391954868776,7.049e-06,468.671910084
8153.0,1.2265423770391266,7.034e-06,467.559890906
8152.0,1.2266928361138372,7.031e-06,467.245836224
8151.0,1.22684333210649,7.028e-06,466.931893428
8150.0,1.2269938650306749,7.004e-06,465.22319
8149.0,1.2271444348999878,6.833e-06,453.753571433
8148.0,1.2272950417280315,6.808e-06,451.98246643199997
8147.0,1.2274456855284153,6.806e-06,451.73878285399996
8146.0,1.2275963663147558,6.812e-06,452.026036592
8145.0,1.2277470841006752,6.861e-06,455.165772525
8144.0,1.2278978388998036,7.042e-06,467.05879091199995
8143.0,1.2280486307257767,7.082e-06,469.59643581800003
8142.0,1.2281994595922379,7.082e-06,469.481105448
8141.0,1.2283503255128363,7.082e-06,469.365789242
8140.0,1.2285012285012284,7.074e-06,468.72041040000005
8139.0,1.2286521685710776,7.071e-06,468.406522791
8138.0,1.228803145736053,7.069e-06,468.158974036
8137.0,1.2289541600098317,7.072e-06,468.242558368
8136.0,1.2291052114060963,7.066e-06,467.730308736
8135.0,1.2292562999385372,7.072e-06,468.01240720000004
8134.0,1.2294074256208507,7.074e-06,468.029676744
8133.0,1.2295585884667404,7.072e-06,467.78231260800004
8132.0,1.2297097884899164,7.065e-06,467.20438056
8131.0,1.2298610257040954,7.066e-06,467.155595626
8130.0,1.2300123001230012,7.058e-06,466.5119202
8129.0,1.230163611760364,7.032e-06,464.67906751199996
8128.0,1.2303149606299213,7.031e-06,464.498683904
8127.0,1.2304663467454164,7.029e-06,464.252298741
8126.0,1.2306177701206005,7.03e-06,464.20408827999995
8125.0,1.2307692307692308,7.039e-06,464.68398437499997
8124.0,1.2309207287050714,7.065e-06,466.28559144
8123.0,1.2310722639418934,7.068e-06,466.368755772
8122.0,1.2312238364934744,7.064e-06,465.990068576
8121.0,1.2313754463735993,7.038e-06,464.16061135800004
8120.0,1.2315270935960592,7.024e-06,463.1232256
8119.0,1.231678778174652,7.02e-06,462.74549021999997
8118.0,1.231830500123183,7.01e-06,461.97248723999996
8117.0,1.231982259455464,6.986e-06,460.277423354
8116.0,1.232134056185313,6.997e-06,460.888583632
8115.0,1.2322858903265557,7.006e-06,461.36769435
8114.0,1.2324377618930245,6.997e-06,460.661461012
8113.0,1.232589670898558,6.996e-06,460.48209992399995
8112.0,1.232741617357002,7.031e-06,462.671748864
8111.0,1.2328936012822094,7.048e-06,463.676086408
8110.0,1.2330456226880395,7.048e-06,463.5617608
8109.0,1.2331976815883585,7.044e-06,463.18442576399997
8108.0,1.23334977799704,7.053e-06,463.66185019200003
8107.0,1.2335019119279635,7.054e-06,463.613209246
8106.0,1.233654083395016,7.041e-06,462.644648676
8105.0,1.2338062924120914,7.041e-06,462.530507025
8104.0,1.2339585389930898,7.053e-06,463.204477248
8103.0,1.2341108231519191,7.042e-06,462.367924578
8102.0,1.2342631449024932,6.999e-06,459.43118559600003
8101.0,1.2344155042587335,7.002e-06,459.514659402
8100.0,1.2345679012345678,7.004e-06,459.53244
8099.0,1.2347203358439314,6.994e-06,458.76304419400003
8098.0,1.2348728081007656,6.988e-06,458.25629675199997
8097.0,1.2350253180190194,7.031e-06,460.962266679
8096.0,1.2351778656126482,7.027e-06,460.586232832
8095.0,1.2353304508956147,7.021e-06,460.079284525
8094.0,1.2354830738818878,7.022e-06,460.031134392
8093.0,1.2356357345854443,7.04e-06,461.09640896
8092.0,1.2357884330202669,7.044e-06,461.244388416
8091.0,1.2359411692003461,7.056e-06,461.915966736
8090.0,1.2360939431396787,7.063e-06,462.2599303
8089.0,1.2362467548522684,7.071e-06,462.669113391
8088.0,1.2363996043521266,7.072e-06,462.620141568
8087.0,1.2365524916532706,7.068e-06,462.244153692
8086.0,1.2367054167697253,7.06e-06,461.60677576
8085.0,1.2368583797155226,7.056e-06,461.2311396
8084.0,1.2370113805047007,7.059e-06,461.313104304
8083.0,1.2371644191513052,7.061e-06,461.329651229
8082.0,1.2373174956693889,7.06e-06,461.15019144
8081.0,1.2374706100730108,7.065e-06,461.36259346500003
8080.0,1.2376237623762376,7.068e-06,461.4442752
8079.0,1.2377769525931428,7.067e-06,461.26479314700003
8078.0,1.2379301807378065,7.067e-06,461.15061162800004
8077.0,1.238083446824316,7.071e-06,461.29739595899997
8076.0,1.2382367508667658,7.072e-06,461.248399872
8075.0,1.238390092879257,7.063e-06,460.547329375
8074.0,1.238543472875898,7.061e-06,460.302890036
8073.0,1.2386968908708038,7.055e-06,459.79783609500004
8072.0,1.2388503468780971,7.044e-06,458.967204096
8071.0,1.2390038409119069,6.993e-06,455.531299713
8070.0,1.2391573729863692,6.985e-06,454.8974265
8069.0,1.2393109431156277,6.981e-06,454.524260541
8068.0,1.2394645513138325,6.972e-06,453.825774528
8067.0,1.2396181975951408,6.901e-06,449.09285058899997
8066.0,1.239771881973717,6.937e-06,451.323689572
8065.0,1.2399256044637321,6.951e-06,452.122407975
8064.0,1.2400793650793651,6.957e-06,452.400463872
8063.0,1.240233163834801,6.97e-06,453.13342393
8062.0,1.2403870007442321,7.051e-06,458.285696044
8061.0,1.2405408758218583,7.066e-06,459.146708586
8060.0,1.2406947890818858,7.057e-06,458.44812520000005
8059.0,1.2408487405385284,7.049e-06,457.81479356899996
8058.0,1.2410027302060065,7.05e-06,457.7661162
8057.0,1.2411567580985479,7.05e-06,457.65250545000004
8056.0,1.2413108242303872,7.049e-06,457.474009664
8055.0,1.2414649286157666,7.057e-06,457.87950742500004
8054.0,1.2416190712689348,7.052e-06,457.441491632
8053.0,1.2417732522041476,7.022e-06,455.382380798
8052.0,1.241927471435668,7.015e-06,454.81544856
8051.0,1.2420817289777668,7.016e-06,454.767304616
8050.0,1.2422360248447204,7e-06,453.6175
8049.0,1.2423903590508139,6.945e-06,449.941554945
8048.0,1.242544731610338,6.955e-06,450.47746432
8047.0,1.2426991425375917,6.94e-06,449.39421045999995
8046.0,1.2428535918468804,6.936e-06,449.023572576
8045.0,1.2430080795525171,6.955e-06,450.141683875
8044.0,1.2431626056688214,7e-06,452.941552
8043.0,1.2433171702101207,6.9e-06,446.35995810000003
8042.0,1.2434717731907485,6.886e-06,445.343538904
8041.0,1.2436264146250466,6.886e-06,445.232791366
8040.0,1.243781094527363,6.885e-06,445.057416
8039.0,1.2439358129120537,6.902e-06,446.045345942
8038.0,1.244090569793481,7.011e-06,452.976811884
8037.0,1.2442453651860146,7.046e-06,455.124877974
8036.0,1.2444001991040319,7.05e-06,455.26993680000004
8035.0,1.2445550715619167,7.048e-06,455.0275138
8034.0,1.2447099825740602,7.055e-06,455.36607558000003
8033.0,1.2448649321548613,7.061e-06,455.639897429
8032.0,1.245019920318725,7.06e-06,455.46194944
8031.0,1.2451749470800648,7.042e-06,454.18759936199996
8030.0,1.2453300124533002,7.036e-06,453.6876124
8029.0,1.2454851164528584,7.033e-06,453.381226753
8028.0,1.2456402590931739,7.031e-06,453.139400304
8027.0,1.2457954403886882,7.017e-06,452.124459393
8026.0,1.24595066035385,7.001e-06,450.98114867600003
8025.0,1.2461059190031152,7.001e-06,450.868775625
8024.0,1.2462612163509472,6.995e-06,450.37010912
8023.0,1.246416552411816,6.988e-06,449.807280652
8022.0,1.2465719272001994,7.002e-06,450.596092968
8021.0,1.2467273407305821,7.033e-06,452.478189553
8020.0,1.2468827930174564,7.028e-06,452.04377120000004
8019.0,1.2470382840753211,6.984e-06,449.101657224
8018.0,1.247193813918683,6.985e-06,449.05394314
8017.0,1.2473493825620556,6.986e-06,449.006210954
8016.0,1.2475049900199602,6.987e-06,448.958460672
8015.0,1.2476606363069245,6.995e-06,449.360373875
8014.0,1.2478163214374844,7.048e-06,452.652133408
8013.0,1.2479720454261825,7.058e-06,453.181256802
8012.0,1.2481278082875686,7.058e-06,453.068152352
8011.0,1.2482836100362003,7.052e-06,452.570005292
8010.0,1.2484394506866416,7.05e-06,452.328705
8009.0,1.248595330253465,7.047e-06,452.02333880699996
8008.0,1.2487512487512487,7.045e-06,451.78221088000004
8007.0,1.2489072061945798,7.046e-06,451.733497254
8006.0,1.2490632025980515,7.053e-06,452.069341908
8005.0,1.2492192379762648,7.06e-06,452.40497650000003
8004.0,1.249375312343828,7.059e-06,452.227888944
8003.0,1.2495314257153567,7.048e-06,451.410367432
8002.0,1.2496875781054737,7.045e-06,451.10546818
8001.0,1.249843769528809,7.04e-06,450.67264704
8000.0,1.25,7.031e-06,449.984
7999.0,1.2501562695336916,7.032e-06,449.935495032
7998.0,1.2503125781445361,7.037e-06,450.142844148
7997.0,1.2504689258471926,7.036e-06,449.966335324
7996.0,1.2506253126563283,7.04e-06,450.10955264
7995.0,1.2507817385866167,7.047e-06,450.44441617499996
7994.0,1.2509382036527394,7.036e-06,449.628797296
7993.0,1.2510947078693857,7.001e-06,447.280231049
7992.0,1.2512512512512513,6.992e-06,446.59347148800003
7991.0,1.2514078338130397,6.983e-06,445.907013623
7990.0,1.2515644555694618,6.968e-06,444.8378168
7989.0,1.251721116535236,6.964e-06,444.47117864399996
7988.0,1.2518778167250877,6.982e-06,445.508461408
7987.0,1.2520345561537498,6.98e-06,445.26933962
7986.0,1.252191334835963,6.917e-06,441.139947732
7985.0,1.2523481527864746,6.918e-06,441.09323655
7984.0,1.25250501002004,6.934e-06,442.002671104
7983.0,1.2526619065514217,6.95e-06,442.91160855000004
7982.0,1.2528188423953897,6.956e-06,443.182925744
7981.0,1.252975817566721,7.022e-06,447.275846942
7980.0,1.2531328320802004,7.029e-06,447.6095316
7979.0,1.2532898859506203,7.013e-06,446.478724733
7978.0,1.2534469791927803,7.006e-06,445.921278904
7977.0,1.2536041118214867,7.01e-06,446.06402829
7976.0,1.2537612838515546,7.008e-06,445.82496460799996
7975.0,1.2539184952978057,7.004e-06,445.4587775
7974.0,1.254075746175069,7.004e-06,445.34707070400003
7973.0,1.2542330364981813,7.011e-06,445.68035901900004
7972.0,1.2543903662819869,7.012e-06,445.632121408
7971.0,1.2545477355413372,7.014e-06,445.647402774
7970.0,1.2547051442910917,7.021e-06,445.9802389
7969.0,1.254862592546116,7.025e-06,446.122351025
7968.0,1.2550200803212852,7e-06,444.423168
7967.0,1.2551776076314798,6.997e-06,444.121203733
7966.0,1.2553351744915893,7.001e-06,444.263549156
7965.0,1.2554927809165097,7.003e-06,444.278898675
7964.0,1.2556504269211453,6.99e-06,443.34281904
7963.0,1.2558081125204068,6.999e-06,443.802173631
7962.0,1.2559658377292138,7.001e-06,443.817501444
7961.0,1.2561236025624922,6.995e-06,443.325759395
7960.0,1.256281407035176,6.966e-06,441.3769056
7959.0,1.2564392511622062,6.979e-06,442.08950769899997
7958.0,1.2565971349585323,6.986e-06,442.421731304
7957.0,1.2567550584391103,6.981e-06,441.993979869
7956.0,1.256913021618904,6.951e-06,439.983953136
7955.0,1.2570710245128849,6.968e-06,440.9491502
7954.0,1.2572290671360322,6.969e-06,440.901562404
7953.0,1.257387149503332,6.976e-06,441.233457984
7952.0,1.2575452716297786,6.978e-06,441.248973312
7951.0,1.2577034335303736,7.012e-06,443.287427812
7950.0,1.2578616352201257,7.027e-06,444.1239675
7949.0,1.258019876714052,7.029e-06,444.138618429
7948.0,1.2581781580271767,6.997e-06,442.005415888
7947.0,1.2583364791745313,6.981e-06,440.883721629
7946.0,1.2584948401711553,6.958e-06,439.320577528
7945.0,1.2586532410320956,6.931e-06,437.505686275
7944.0,1.2588116817724069,6.935e-06,437.64798815999995
7943.0,1.258970162407151,6.97e-06,439.74600553
7942.0,1.2591286829513977,6.991e-06,440.959869724
7941.0,1.2592872434202242,7.013e-06,442.236140253
7940.0,1.2594458438287153,7.032e-06,443.32259519999997
7939.0,1.2596044841919638,7.033e-06,443.273961793
7938.0,1.2597631645250693,7.034e-06,443.225310696
7937.0,1.2599218848431397,7.031e-06,442.924658039
7936.0,1.2600806451612903,7.02e-06,442.12027392
7935.0,1.260239445494644,6.995e-06,440.434753875
7934.0,1.2603982858583311,6.987e-06,439.820163372
7933.0,1.2605571662674901,6.988e-06,439.772233132
7932.0,1.2607160867372669,6.992e-06,439.913035008
7931.0,1.2608750472828143,7.005e-06,440.619830805
7930.0,1.2610340479192939,7.036e-06,442.4581564
7929.0,1.261193088661874,7.04e-06,442.59804864
7928.0,1.2613521695257315,7.009e-06,440.53796665600004
7927.0,1.2615112905260502,6.958e-06,437.222135182
7926.0,1.2616704516780217,6.909e-06,434.033577684
7925.0,1.2618296529968454,6.901e-06,433.42161812499995
7924.0,1.2619888944977284,6.896e-06,432.998295296
7923.0,1.2621481761958855,6.92e-06,434.39558868
7922.0,1.2623074981065388,6.966e-06,437.172813144
7921.0,1.2624668602449185,7.013e-06,440.011336133
7920.0,1.2626262626262625,7.02e-06,440.33932799999997
7919.0,1.2627857052658165,7.025e-06,440.541691025
7918.0,1.262945188178833,7.029e-06,440.681214996
7917.0,1.2631047113805733,7.024e-06,440.256516336
7916.0,1.263264274886306,7.021e-06,439.957316176
7915.0,1.2634238787113077,7.021e-06,439.846166725
7914.0,1.2635835228708618,7.026e-06,440.04818829600003
7913.0,1.2637432073802604,7.012e-06,439.060369828
7912.0,1.2639029322548028,6.931e-06,433.87882566400003
7911.0,1.2640626975097964,6.915e-06,432.767813715
7910.0,1.2642225031605563,6.915e-06,432.6584115
7909.0,1.2643823492224049,6.915e-06,432.549023115
7908.0,1.2645422357106728,6.932e-06,433.502768448
7907.0,1.264702162640698,7.009e-06,438.207228841
7906.0,1.2648621300278269,6.961e-06,435.096163396
7905.0,1.2650221378874131,6.945e-06,433.986278625
7904.0,1.2651821862348178,6.943e-06,433.75153868800004
7903.0,1.2653422750854106,6.939e-06,433.391961051
7902.0,1.2655024044545684,6.946e-06,433.71938138400003
7901.0,1.2656625743576762,7.011e-06,437.66729081100004
7900.0,1.2658227848101267,7.027e-06,438.55507
7899.0,1.2659830358273199,7.029e-06,438.568838829
7898.0,1.2661433274246645,7.03e-06,438.52018011999996
7897.0,1.2663036596175763,7.028e-06,438.28441605200004
7896.0,1.2664640324214793,7.016e-06,437.425261056
7895.0,1.266624445851805,6.986e-06,435.44454064999996
7894.0,1.266784899923993,6.925e-06,431.5330093
7893.0,1.2669453946534905,6.913e-06,430.67609093699997
7892.0,1.2671059300557526,6.905e-06,430.06869992
7891.0,1.2672665061462425,6.916e-06,430.644664996
7890.0,1.267427122940431,6.945e-06,432.3408345
7889.0,1.2675877804537965,6.997e-06,435.467538037
7888.0,1.2677484787018256,6.987e-06,434.734940928
7887.0,1.2679092177000126,6.9e-06,429.2129061
7886.0,1.26806999746386,6.859e-06,426.554323564
7885.0,1.2682308180088777,6.841e-06,425.32703222500004
7884.0,1.2683916793505834,6.824e-06,424.162479744
7883.0,1.2685525815045033,6.834e-06,424.676302626
7882.0,1.268713524486171,6.929e-06,430.470527396
7881.0,1.2688745083111281,6.965e-06,432.59727136500004
7880.0,1.2690355329949239,6.975e-06,433.10844000000003
7879.0,1.269196598553116,6.992e-06,434.053857872
7878.0,1.2693577050012694,6.998e-06,434.316062232
7877.0,1.2695188523549574,7.001e-06,434.391950129
7876.0,1.2696800406297613,7.004e-06,434.467757504
7875.0,1.2698412698412698,6.996e-06,433.8613125
7874.0,1.27000254000508,7.003e-06,434.18513162799997
7873.0,1.2701638511367968,7.01e-06,434.50874429
7872.0,1.2703252032520325,7.012e-06,434.522308608
7871.0,1.2704865963664083,7.017e-06,434.721681897
7870.0,1.2706480304955527,7.03e-06,435.416407
7869.0,1.2708095056551023,7.03e-06,435.30576183
7868.0,1.2709710218607015,7.025e-06,434.88560359999997
7867.0,1.271132579128003,7.02e-06,434.46561678
7866.0,1.2712941774726672,7.005e-06,433.42706178
7865.0,1.2714558169103625,7e-06,433.007575
7864.0,1.2716174974567651,6.997e-06,432.711944512
7863.0,1.2717792191275594,6.993e-06,432.354595617
7862.0,1.271940981938438,6.996e-06,432.430063824
7861.0,1.272102785905101,7.007e-06,432.999814247
7860.0,1.272264631043257,7.007e-06,432.8896572
7859.0,1.272426517368622,7.008e-06,432.841278048
7858.0,1.2725884448969202,7.013e-06,433.03987413199997
7857.0,1.2727504136438845,7.006e-06,432.497537694
7856.0,1.2729124236252545,6.998e-06,431.89371852799997
7855.0,1.273074474856779,6.99e-06,431.29016475
7854.0,1.2732365673542143,6.986e-06,430.93361757599996
7853.0,1.2733987011333248,6.974e-06,430.083853166
7852.0,1.273560876209883,6.965e-06,429.41944136
7851.0,1.2737230925996688,6.962e-06,429.125155362
7850.0,1.2738853503184713,6.955e-06,428.5844875
7849.0,1.274047649382087,6.939e-06,427.489592139
7848.0,1.2742099898063202,6.944e-06,427.688626176
7847.0,1.2743723716069835,6.95e-06,427.94909255000005
7846.0,1.274534794799898,6.956e-06,428.209384496
7845.0,1.2746972594008923,6.97e-06,428.96185425
7844.0,1.2748597654258031,6.988e-06,429.960011968
7843.0,1.2750223128904756,6.99e-06,429.97341651
7842.0,1.2751849018107626,6.998e-06,430.35575407199997
7841.0,1.2753475322025252,7.003e-06,430.553410843
7840.0,1.2755102040816326,7.005e-06,430.566528
7839.0,1.2756729174639623,7.006e-06,430.518146526
7838.0,1.2758356723653994,7.006e-06,430.408313464
7837.0,1.2759984688018375,7.005e-06,430.237075845
7836.0,1.2761613067891782,7.004e-06,430.065883584
7835.0,1.2763241863433312,7.004e-06,429.9561239
7834.0,1.2764871074802144,7.003e-06,429.785006668
7833.0,1.276650070215754,7.006e-06,429.85935833400004
7832.0,1.2768130745658837,7.005e-06,429.68826912
7831.0,1.2769761205465457,7.004e-06,429.51722524400003
7830.0,1.277139208173691,7.003e-06,429.3462267
7829.0,1.2773023374632775,7.001e-06,429.11398024100004
7828.0,1.2774655084312723,6.998e-06,428.82053283199997
7827.0,1.27762872109365,6.992e-06,428.34340756800003
7826.0,1.277791975466394,6.989e-06,428.050222964
7825.0,1.2779552715654952,6.985e-06,427.695915625
7824.0,1.278118609406953,6.983e-06,427.464177408
7823.0,1.278281989006775,6.981e-06,427.23251574899996
7822.0,1.2784454103809768,6.981e-06,427.123298004
7821.0,1.2786088735455825,6.975e-06,426.647085975
7820.0,1.278772378516624,6.969e-06,426.1710756
7819.0,1.278935925310142,6.943e-06,424.472531623
7818.0,1.2790995139421848,6.933e-06,423.752752692
7817.0,1.279263144428809,6.926e-06,423.216616814
7816.0,1.2794268167860798,6.92e-06,422.74180351999996
7815.0,1.2795905310300704,6.91e-06,422.02289475
7814.0,1.2797542871768621,6.921e-06,422.58654291600004
7813.0,1.2799180852425445,6.912e-06,421.929001728
7812.0,1.2800819252432156,6.902e-06,421.210728288
7811.0,1.2802458071949814,6.893e-06,420.553792853
7810.0,1.2804097311139564,6.885e-06,419.9581485
7809.0,1.2805736970162633,6.86e-06,418.32609966
7808.0,1.2807377049180328,6.791e-06,414.012391424
7807.0,1.280901754835404,6.734e-06,410.432242766
7806.0,1.2810658467845246,6.69e-06,407.64602484
7805.0,1.2812299807815504,6.626e-06,403.64283365
7804.0,1.2813941568426448,6.553e-06,399.093532048
7803.0,1.2815583749839805,6.457e-06,393.146125713
7802.0,1.2817226352217381,6.241e-06,379.897184164
7801.0,1.281886937572106,5.97e-06,363.30793796999995
7800.0,1.2820512820512822,5.86e-06,356.5224
7799.0,1.2822156686754713,5.83e-06,354.60625783
7798.0,1.2823800974608874,5.902e-06,358.89356120800005
7797.0,1.2825445684237526,6.114e-06,371.68967982600003
7796.0,1.2827090815802975,6.379e-06,387.700412464
7795.0,1.2828736369467608,6.521e-06,396.229165025
7794.0,1.2830382345393894,6.611e-06,401.594688396
7793.0,1.2832028743744386,6.661e-06,404.528185189
7792.0,1.2833675564681726,6.705e-06,407.09584512000004
7791.0,1.283532280836863,6.752e-06,409.844246112
7790.0,1.2836970474967908,6.786e-06,411.8023026
7789.0,1.2838618564642446,6.817e-06,413.577307657
7788.0,1.2840267077555214,6.836e-06,414.623525184
7787.0,1.284191601386927,6.855e-06,415.66916449499996
7786.0,1.2843565373747752,6.866e-06,416.229251336
7785.0,1.2845215157353886,6.875e-06,416.667796875
7784.0,1.2846865364850977,6.866e-06,416.015444096
7783.0,1.2848515996402416,6.887e-06,417.180637943
7782.0,1.285016705217168,6.891e-06,417.31567988399996
7781.0,1.2851818532322323,6.874e-06,416.179187914
7780.0,1.2853470437017995,6.877e-06,416.2538068
7779.0,1.285512276642242,6.899e-06,417.478090059
7778.0,1.2856775520699408,6.889e-06,416.76578947599995
7777.0,1.2858428700012858,6.883e-06,416.295740707
7776.0,1.286008230452675,6.905e-06,417.51894528
7775.0,1.2861736334405145,6.915e-06,418.01607187499997
7774.0,1.2863390789812195,6.918e-06,418.089855768
7773.0,1.2865045670912132,6.94e-06,419.31153126
7772.0,1.2866700977869274,6.958e-06,420.290920672
7771.0,1.2868356710848026,6.965e-06,420.605491565
7770.0,1.287001287001287,6.954e-06,419.83314659999996
7769.0,1.2871669455528383,6.954e-06,419.725088394
7768.0,1.2873326467559216,6.961e-06,420.039436864
7767.0,1.2874983906270117,6.963e-06,420.051950307
7766.0,1.2876641771825907,6.963e-06,419.943794028
7765.0,1.2878300064391501,6.966e-06,420.01653734999996
7764.0,1.287995878413189,6.919e-06,417.075216624
7763.0,1.288161793121216,6.912e-06,416.545936128
7762.0,1.2883277505797475,6.91e-06,416.31813003999997
7761.0,1.2884937508053087,6.904e-06,415.84946738400004
7760.0,1.288659793814433,6.907e-06,415.9229632
7759.0,1.288825879623663,6.961e-06,419.066685841
7758.0,1.288992008249549,6.971e-06,419.56053764399996
7757.0,1.2891581797086502,6.968e-06,419.271869432
7756.0,1.2893243940175347,6.977e-06,419.705174672
7755.0,1.2894906511927788,6.977e-06,419.59695442500004
7754.0,1.2896569512509672,6.942e-06,417.384390072
7753.0,1.2898232942086933,6.915e-06,415.653797235
7752.0,1.2899896800825594,6.822e-06,409.957884288
7751.0,1.2901561088891755,6.797e-06,408.350172797
7750.0,1.2903225806451613,6.802e-06,408.54512500000004
7749.0,1.2904890953671442,6.836e-06,410.481298836
7748.0,1.2906556530717606,6.85e-06,411.2158024
7747.0,1.290822253775655,6.937e-06,416.33105443299996
7746.0,1.2909888974954815,6.924e-06,415.443572784
7745.0,1.2911555842479019,6.916e-06,414.8564329
7744.0,1.2913223140495869,6.916e-06,414.749310976
7743.0,1.2914890869172155,6.923e-06,415.06188122699996
7742.0,1.2916559028674761,6.929e-06,415.314309956
7741.0,1.291822761917065,6.96e-06,417.06464376
7740.0,1.2919896640826873,6.962e-06,417.0767112
7739.0,1.292156609381057,6.96e-06,416.84916216
7738.0,1.2923235978288963,6.967e-06,417.16057874800003
7737.0,1.2924906294429366,6.973e-06,417.411931437
7736.0,1.2926577042399172,6.981e-06,417.782803776
7735.0,1.292824822236587,6.985e-06,417.914121625
7734.0,1.2929919834497026,6.983e-06,417.686441148
7733.0,1.29315918789603,6.976e-06,417.159840064
7732.0,1.2933264355923435,6.947e-06,415.318225328
7731.0,1.2934937265554263,6.896e-06,412.16261745599996
7730.0,1.2936610608020698,6.881e-06,411.1597049
7729.0,1.293828438349075,6.885e-06,411.292281285
7728.0,1.2939958592132506,6.88e-06,410.88724992
7727.0,1.2941633234114145,6.893e-06,411.557104397
7726.0,1.2943308309603936,6.941e-06,414.315758516
7725.0,1.2944983818770226,6.959e-06,415.282674375
7724.0,1.294665976178146,6.957e-06,415.05584443199996
7723.0,1.2948336138806162,6.965e-06,415.425537485
7722.0,1.295001295001295,6.967e-06,415.43722162800003
7721.0,1.2951690195570522,6.965e-06,415.21040256500004
7720.0,1.2953367875647668,6.965e-06,415.10285600000003
7719.0,1.2955045990413265,6.969e-06,415.233655209
7718.0,1.295672454003628,6.975e-06,415.4834799
7717.0,1.2958403524685758,6.99e-06,416.26910211
7716.0,1.2960082944530844,6.992e-06,416.280298752
7715.0,1.2961762799740766,6.983e-06,415.636714175
7714.0,1.2963443090484832,6.98e-06,415.35045608
7713.0,1.2965123816932451,6.979e-06,415.183285251
7712.0,1.2966804979253113,6.979e-06,415.075634176
7711.0,1.2968486577616392,6.977e-06,414.849078017
7710.0,1.297016861219196,6.954e-06,413.3742714
7709.0,1.2971851083149566,6.951e-06,413.088761631
7708.0,1.2973533990659056,6.942e-06,412.44687868799997
7707.0,1.2975217334890359,6.91e-06,410.43913659
7706.0,1.2976901116013495,6.862e-06,407.48227583199997
7705.0,1.2978585334198571,6.884e-06,408.6826001
7704.0,1.2980269989615785,6.885e-06,408.63587616
7703.0,1.2981955082435415,6.888e-06,408.707807592
7702.0,1.2983640612827836,6.919e-06,410.440642876
7701.0,1.2985326580963512,6.97e-06,413.35864497
7700.0,1.2987012987012987,6.978e-06,413.72562
7699.0,1.2988699831146902,6.981e-06,413.79598958099996
7698.0,1.2990387113535984,6.984e-06,413.866280736
7697.0,1.2992074834351046,6.981e-06,413.581030629
7696.0,1.2993762993762994,6.978e-06,413.295886848
7695.0,1.299545159194282,6.978e-06,413.18848845
7694.0,1.2997140629061605,6.977e-06,413.021906372
7693.0,1.2998830105290524,6.972e-06,412.618640028
7692.0,1.3000520020800832,6.964e-06,412.038040896
7691.0,1.300221037576388,6.961e-06,411.753459241
7690.0,1.3003901170351104,6.955e-06,411.2915755
7689.0,1.3005592404734037,6.953e-06,411.066373113
7688.0,1.3007284079084287,6.952e-06,410.90035148799996
7687.0,1.3008976193573565,6.96e-06,411.26618424000003
7686.0,1.3010668748373666,6.96e-06,411.15918816000004
7685.0,1.3012361743656473,6.95e-06,410.46161375
7684.0,1.3014055179593962,6.914e-06,408.22922038400003
7683.0,1.3015749056358192,6.903e-06,407.47365956699997
7682.0,1.3017443374121322,6.9e-06,407.1905556
7681.0,1.3019138133055592,6.882e-06,406.022591202
7680.0,1.3020833333333333,6.887e-06,406.2117888
7679.0,1.302252897512697,6.922e-06,408.169857802
7678.0,1.3024225058609014,6.929e-06,408.476218436
7677.0,1.3025921583952065,6.899e-06,406.601733771
7676.0,1.3027618551328817,6.908e-06,407.026102208
7675.0,1.3029315960912051,6.884e-06,405.50632249999995
7674.0,1.3031013812874641,6.848e-06,403.280610048
7673.0,1.3032712107389548,6.841e-06,402.76338928900003
7672.0,1.3034410844629822,6.837e-06,402.422975808
7671.0,1.303611002476861,6.826e-06,401.670789066
7670.0,1.303780964797914,6.854e-06,403.2132806
7669.0,1.3039509714434738,6.87e-06,404.04916407
7668.0,1.3041210224308817,6.852e-06,402.885430848
7667.0,1.3042911177774879,6.885e-06,404.720190765
7666.0,1.3044612575006522,6.911e-06,406.142579516
7665.0,1.304631441617743,6.914e-06,406.21288365000004
7664.0,1.3048016701461378,6.915e-06,406.16563584
7663.0,1.3049719431032232,6.945e-06,407.821296705
7662.0,1.3051422605063951,6.947e-06,407.832277068
7661.0,1.3053126223730585,6.934e-06,406.962846214
7660.0,1.3054830287206267,6.936e-06,406.9739616
7659.0,1.3056534795665231,6.954e-06,407.923594074
7658.0,1.3058239749281797,6.943e-06,407.171985052
7657.0,1.3059945148230376,6.944e-06,407.124282656
7656.0,1.3061650992685476,6.957e-06,407.779935552
7655.0,1.3063357282821686,6.959e-06,407.790614975
7654.0,1.3065064018813692,6.961e-06,407.801247076
